subset_key,subset_label,layer_index,cosine_pair,n_families,mean_cosine,median_cosine
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,25,"cosine(false_pressure_delta, emotional_pressure_delta)",7,0.6784767934254238,0.660570502281189
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,25,"cosine(false_pressure_delta, true_pressure_delta)",7,0.8322609322411674,0.8739602565765381
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,25,"cosine(false_pressure_delta, distractor_delta)",7,0.19825705433530466,0.26927900314331055
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,25,"cosine(false_pressure_delta, closed_context_delta)",7,0.7132926327841622,0.7113467454910278
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,26,"cosine(false_pressure_delta, emotional_pressure_delta)",7,0.6932289344923837,0.6626895070075989
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,26,"cosine(false_pressure_delta, true_pressure_delta)",7,0.8424440622329712,0.8833599090576172
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,26,"cosine(false_pressure_delta, distractor_delta)",7,0.21128385673676217,0.2776325047016144
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,26,"cosine(false_pressure_delta, closed_context_delta)",7,0.7116426825523376,0.7195354104042053
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,27,"cosine(false_pressure_delta, emotional_pressure_delta)",7,0.6625621063368661,0.660098135471344
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,27,"cosine(false_pressure_delta, true_pressure_delta)",7,0.8615555082048688,0.8933053612709045
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,27,"cosine(false_pressure_delta, distractor_delta)",7,0.09387642624122756,0.1161046177148819
excluding_policy_library_checkout_003,excluding policy_library_checkout_003,27,"cosine(false_pressure_delta, closed_context_delta)",7,0.7226536359105792,0.7282736301422119
policy_library_checkout_003_alone,policy_library_checkout_003 alone,0,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7303614020347595,0.7303614020347595
policy_library_checkout_003_alone,policy_library_checkout_003 alone,0,"cosine(false_pressure_delta, true_pressure_delta)",1,0.8386223912239075,0.8386223912239075
policy_library_checkout_003_alone,policy_library_checkout_003 alone,0,"cosine(false_pressure_delta, distractor_delta)",1,0.13254380226135254,0.13254380226135254
policy_library_checkout_003_alone,policy_library_checkout_003 alone,0,"cosine(false_pressure_delta, closed_context_delta)",1,0.5878534317016602,0.5878534317016602
policy_library_checkout_003_alone,policy_library_checkout_003 alone,1,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.9045414328575134,0.9045414328575134
policy_library_checkout_003_alone,policy_library_checkout_003 alone,1,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9592682719230652,0.9592682719230652
policy_library_checkout_003_alone,policy_library_checkout_003 alone,1,"cosine(false_pressure_delta, distractor_delta)",1,-0.05608159303665161,-0.05608159303665161
policy_library_checkout_003_alone,policy_library_checkout_003 alone,1,"cosine(false_pressure_delta, closed_context_delta)",1,0.7448028326034546,0.7448028326034546
policy_library_checkout_003_alone,policy_library_checkout_003 alone,2,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.8900963664054871,0.8900963664054871
policy_library_checkout_003_alone,policy_library_checkout_003 alone,2,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9795634150505066,0.9795634150505066
policy_library_checkout_003_alone,policy_library_checkout_003 alone,2,"cosine(false_pressure_delta, distractor_delta)",1,0.3736763298511505,0.3736763298511505
policy_library_checkout_003_alone,policy_library_checkout_003 alone,2,"cosine(false_pressure_delta, closed_context_delta)",1,0.6797364950180054,0.6797364950180054
policy_library_checkout_003_alone,policy_library_checkout_003 alone,3,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.8623449802398682,0.8623449802398682
policy_library_checkout_003_alone,policy_library_checkout_003 alone,3,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9758588671684265,0.9758588671684265
policy_library_checkout_003_alone,policy_library_checkout_003 alone,3,"cosine(false_pressure_delta, distractor_delta)",1,0.2788059115409851,0.2788059115409851
policy_library_checkout_003_alone,policy_library_checkout_003 alone,3,"cosine(false_pressure_delta, closed_context_delta)",1,0.5857580900192261,0.5857580900192261
policy_library_checkout_003_alone,policy_library_checkout_003 alone,4,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.8691051006317139,0.8691051006317139
policy_library_checkout_003_alone,policy_library_checkout_003 alone,4,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9723483920097351,0.9723483920097351
policy_library_checkout_003_alone,policy_library_checkout_003 alone,4,"cosine(false_pressure_delta, distractor_delta)",1,0.3797568678855896,0.3797568678855896
policy_library_checkout_003_alone,policy_library_checkout_003 alone,4,"cosine(false_pressure_delta, closed_context_delta)",1,0.5281544923782349,0.5281544923782349
policy_library_checkout_003_alone,policy_library_checkout_003 alone,5,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.8544213771820068,0.8544213771820068
policy_library_checkout_003_alone,policy_library_checkout_003 alone,5,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9749159812927246,0.9749159812927246
policy_library_checkout_003_alone,policy_library_checkout_003 alone,5,"cosine(false_pressure_delta, distractor_delta)",1,0.2827352285385132,0.2827352285385132
policy_library_checkout_003_alone,policy_library_checkout_003 alone,5,"cosine(false_pressure_delta, closed_context_delta)",1,0.5194092988967896,0.5194092988967896
policy_library_checkout_003_alone,policy_library_checkout_003 alone,6,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.8233289122581482,0.8233289122581482
policy_library_checkout_003_alone,policy_library_checkout_003 alone,6,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9739768505096436,0.9739768505096436
policy_library_checkout_003_alone,policy_library_checkout_003 alone,6,"cosine(false_pressure_delta, distractor_delta)",1,0.3090505599975586,0.3090505599975586
policy_library_checkout_003_alone,policy_library_checkout_003 alone,6,"cosine(false_pressure_delta, closed_context_delta)",1,0.4924872815608978,0.4924872815608978
policy_library_checkout_003_alone,policy_library_checkout_003 alone,7,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7782351970672607,0.7782351970672607
policy_library_checkout_003_alone,policy_library_checkout_003 alone,7,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9716475009918213,0.9716475009918213
policy_library_checkout_003_alone,policy_library_checkout_003 alone,7,"cosine(false_pressure_delta, distractor_delta)",1,0.21654963493347168,0.21654963493347168
policy_library_checkout_003_alone,policy_library_checkout_003 alone,7,"cosine(false_pressure_delta, closed_context_delta)",1,0.5053632259368896,0.5053632259368896
policy_library_checkout_003_alone,policy_library_checkout_003 alone,8,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7486341595649719,0.7486341595649719
policy_library_checkout_003_alone,policy_library_checkout_003 alone,8,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9325603246688843,0.9325603246688843
policy_library_checkout_003_alone,policy_library_checkout_003 alone,8,"cosine(false_pressure_delta, distractor_delta)",1,0.1844233125448227,0.1844233125448227
policy_library_checkout_003_alone,policy_library_checkout_003 alone,8,"cosine(false_pressure_delta, closed_context_delta)",1,0.588955283164978,0.588955283164978
policy_library_checkout_003_alone,policy_library_checkout_003 alone,9,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7182828187942505,0.7182828187942505
policy_library_checkout_003_alone,policy_library_checkout_003 alone,9,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9418225884437561,0.9418225884437561
policy_library_checkout_003_alone,policy_library_checkout_003 alone,9,"cosine(false_pressure_delta, distractor_delta)",1,0.09782195836305618,0.09782195836305618
policy_library_checkout_003_alone,policy_library_checkout_003 alone,9,"cosine(false_pressure_delta, closed_context_delta)",1,0.6175737380981445,0.6175737380981445
policy_library_checkout_003_alone,policy_library_checkout_003 alone,10,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7442243099212646,0.7442243099212646
policy_library_checkout_003_alone,policy_library_checkout_003 alone,10,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9481468200683594,0.9481468200683594
policy_library_checkout_003_alone,policy_library_checkout_003 alone,10,"cosine(false_pressure_delta, distractor_delta)",1,0.07731519639492035,0.07731519639492035
policy_library_checkout_003_alone,policy_library_checkout_003 alone,10,"cosine(false_pressure_delta, closed_context_delta)",1,0.6530347466468811,0.6530347466468811
policy_library_checkout_003_alone,policy_library_checkout_003 alone,11,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7479518055915833,0.7479518055915833
policy_library_checkout_003_alone,policy_library_checkout_003 alone,11,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9517390727996826,0.9517390727996826
policy_library_checkout_003_alone,policy_library_checkout_003 alone,11,"cosine(false_pressure_delta, distractor_delta)",1,0.08632374554872513,0.08632374554872513
policy_library_checkout_003_alone,policy_library_checkout_003 alone,11,"cosine(false_pressure_delta, closed_context_delta)",1,0.6539289355278015,0.6539289355278015
policy_library_checkout_003_alone,policy_library_checkout_003 alone,12,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7761681079864502,0.7761681079864502
policy_library_checkout_003_alone,policy_library_checkout_003 alone,12,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9551116228103638,0.9551116228103638
policy_library_checkout_003_alone,policy_library_checkout_003 alone,12,"cosine(false_pressure_delta, distractor_delta)",1,0.19161982834339142,0.19161982834339142
policy_library_checkout_003_alone,policy_library_checkout_003 alone,12,"cosine(false_pressure_delta, closed_context_delta)",1,0.6877990961074829,0.6877990961074829
policy_library_checkout_003_alone,policy_library_checkout_003 alone,13,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7380403876304626,0.7380403876304626
policy_library_checkout_003_alone,policy_library_checkout_003 alone,13,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9619837999343872,0.9619837999343872
policy_library_checkout_003_alone,policy_library_checkout_003 alone,13,"cosine(false_pressure_delta, distractor_delta)",1,0.16585250198841095,0.16585250198841095
policy_library_checkout_003_alone,policy_library_checkout_003 alone,13,"cosine(false_pressure_delta, closed_context_delta)",1,0.693897008895874,0.693897008895874
policy_library_checkout_003_alone,policy_library_checkout_003 alone,14,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.7129679918289185,0.7129679918289185
policy_library_checkout_003_alone,policy_library_checkout_003 alone,14,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9574165344238281,0.9574165344238281
policy_library_checkout_003_alone,policy_library_checkout_003 alone,14,"cosine(false_pressure_delta, distractor_delta)",1,0.1753428876399994,0.1753428876399994
policy_library_checkout_003_alone,policy_library_checkout_003 alone,14,"cosine(false_pressure_delta, closed_context_delta)",1,0.6634408235549927,0.6634408235549927
policy_library_checkout_003_alone,policy_library_checkout_003 alone,15,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.6660235524177551,0.6660235524177551
policy_library_checkout_003_alone,policy_library_checkout_003 alone,15,"cosine(false_pressure_delta, true_pressure_delta)",1,0.9342055320739746,0.9342055320739746
policy_library_checkout_003_alone,policy_library_checkout_003 alone,15,"cosine(false_pressure_delta, distractor_delta)",1,0.22757244110107422,0.22757244110107422
policy_library_checkout_003_alone,policy_library_checkout_003 alone,15,"cosine(false_pressure_delta, closed_context_delta)",1,0.6502899527549744,0.6502899527549744
policy_library_checkout_003_alone,policy_library_checkout_003 alone,16,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.6098136305809021,0.6098136305809021
policy_library_checkout_003_alone,policy_library_checkout_003 alone,16,"cosine(false_pressure_delta, true_pressure_delta)",1,0.8601945638656616,0.8601945638656616
policy_library_checkout_003_alone,policy_library_checkout_003 alone,16,"cosine(false_pressure_delta, distractor_delta)",1,0.23094485700130463,0.23094485700130463
policy_library_checkout_003_alone,policy_library_checkout_003 alone,16,"cosine(false_pressure_delta, closed_context_delta)",1,0.6187124252319336,0.6187124252319336
policy_library_checkout_003_alone,policy_library_checkout_003 alone,17,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.6083705425262451,0.6083705425262451
policy_library_checkout_003_alone,policy_library_checkout_003 alone,17,"cosine(false_pressure_delta, true_pressure_delta)",1,0.7180143594741821,0.7180143594741821
policy_library_checkout_003_alone,policy_library_checkout_003 alone,17,"cosine(false_pressure_delta, distractor_delta)",1,0.1014019250869751,0.1014019250869751
policy_library_checkout_003_alone,policy_library_checkout_003 alone,17,"cosine(false_pressure_delta, closed_context_delta)",1,0.6727737784385681,0.6727737784385681
policy_library_checkout_003_alone,policy_library_checkout_003 alone,18,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.6078358888626099,0.6078358888626099
policy_library_checkout_003_alone,policy_library_checkout_003 alone,18,"cosine(false_pressure_delta, true_pressure_delta)",1,0.636247456073761,0.636247456073761
policy_library_checkout_003_alone,policy_library_checkout_003 alone,18,"cosine(false_pressure_delta, distractor_delta)",1,0.10088294744491577,0.10088294744491577
policy_library_checkout_003_alone,policy_library_checkout_003 alone,18,"cosine(false_pressure_delta, closed_context_delta)",1,0.7005524635314941,0.7005524635314941
policy_library_checkout_003_alone,policy_library_checkout_003 alone,19,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.5844497084617615,0.5844497084617615
policy_library_checkout_003_alone,policy_library_checkout_003 alone,19,"cosine(false_pressure_delta, true_pressure_delta)",1,0.531902015209198,0.531902015209198
policy_library_checkout_003_alone,policy_library_checkout_003 alone,19,"cosine(false_pressure_delta, distractor_delta)",1,0.05641661956906319,0.05641661956906319
policy_library_checkout_003_alone,policy_library_checkout_003 alone,19,"cosine(false_pressure_delta, closed_context_delta)",1,0.728818953037262,0.728818953037262
policy_library_checkout_003_alone,policy_library_checkout_003 alone,20,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.5587413907051086,0.5587413907051086
policy_library_checkout_003_alone,policy_library_checkout_003 alone,20,"cosine(false_pressure_delta, true_pressure_delta)",1,0.4882667660713196,0.4882667660713196
policy_library_checkout_003_alone,policy_library_checkout_003 alone,20,"cosine(false_pressure_delta, distractor_delta)",1,0.120753213763237,0.120753213763237
policy_library_checkout_003_alone,policy_library_checkout_003 alone,20,"cosine(false_pressure_delta, closed_context_delta)",1,0.6962271332740784,0.6962271332740784
policy_library_checkout_003_alone,policy_library_checkout_003 alone,21,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.46963030099868774,0.46963030099868774
policy_library_checkout_003_alone,policy_library_checkout_003 alone,21,"cosine(false_pressure_delta, true_pressure_delta)",1,0.23374530673027039,0.23374530673027039
policy_library_checkout_003_alone,policy_library_checkout_003 alone,21,"cosine(false_pressure_delta, distractor_delta)",1,0.011769706383347511,0.011769706383347511
policy_library_checkout_003_alone,policy_library_checkout_003 alone,21,"cosine(false_pressure_delta, closed_context_delta)",1,0.708587646484375,0.708587646484375
policy_library_checkout_003_alone,policy_library_checkout_003 alone,22,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.4866761565208435,0.4866761565208435
policy_library_checkout_003_alone,policy_library_checkout_003 alone,22,"cosine(false_pressure_delta, true_pressure_delta)",1,0.29302147030830383,0.29302147030830383
policy_library_checkout_003_alone,policy_library_checkout_003 alone,22,"cosine(false_pressure_delta, distractor_delta)",1,0.09136808663606644,0.09136808663606644
policy_library_checkout_003_alone,policy_library_checkout_003 alone,22,"cosine(false_pressure_delta, closed_context_delta)",1,0.7096485495567322,0.7096485495567322
policy_library_checkout_003_alone,policy_library_checkout_003 alone,23,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.512235701084137,0.512235701084137
policy_library_checkout_003_alone,policy_library_checkout_003 alone,23,"cosine(false_pressure_delta, true_pressure_delta)",1,0.39328980445861816,0.39328980445861816
policy_library_checkout_003_alone,policy_library_checkout_003 alone,23,"cosine(false_pressure_delta, distractor_delta)",1,0.16083306074142456,0.16083306074142456
policy_library_checkout_003_alone,policy_library_checkout_003 alone,23,"cosine(false_pressure_delta, closed_context_delta)",1,0.7111473679542542,0.7111473679542542
policy_library_checkout_003_alone,policy_library_checkout_003 alone,24,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.48355257511138916,0.48355257511138916
policy_library_checkout_003_alone,policy_library_checkout_003 alone,24,"cosine(false_pressure_delta, true_pressure_delta)",1,0.3238559067249298,0.3238559067249298
policy_library_checkout_003_alone,policy_library_checkout_003 alone,24,"cosine(false_pressure_delta, distractor_delta)",1,0.06601650267839432,0.06601650267839432
policy_library_checkout_003_alone,policy_library_checkout_003 alone,24,"cosine(false_pressure_delta, closed_context_delta)",1,0.7144054174423218,0.7144054174423218
policy_library_checkout_003_alone,policy_library_checkout_003 alone,25,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.5180277228355408,0.5180277228355408
policy_library_checkout_003_alone,policy_library_checkout_003 alone,25,"cosine(false_pressure_delta, true_pressure_delta)",1,0.36555635929107666,0.36555635929107666
policy_library_checkout_003_alone,policy_library_checkout_003 alone,25,"cosine(false_pressure_delta, distractor_delta)",1,0.09618055820465088,0.09618055820465088
policy_library_checkout_003_alone,policy_library_checkout_003 alone,25,"cosine(false_pressure_delta, closed_context_delta)",1,0.730983555316925,0.730983555316925
policy_library_checkout_003_alone,policy_library_checkout_003 alone,26,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.5507215261459351,0.5507215261459351
policy_library_checkout_003_alone,policy_library_checkout_003 alone,26,"cosine(false_pressure_delta, true_pressure_delta)",1,0.4299519956111908,0.4299519956111908
policy_library_checkout_003_alone,policy_library_checkout_003 alone,26,"cosine(false_pressure_delta, distractor_delta)",1,0.13961291313171387,0.13961291313171387
policy_library_checkout_003_alone,policy_library_checkout_003 alone,26,"cosine(false_pressure_delta, closed_context_delta)",1,0.7327083349227905,0.7327083349227905
policy_library_checkout_003_alone,policy_library_checkout_003 alone,27,"cosine(false_pressure_delta, emotional_pressure_delta)",1,0.6233801245689392,0.6233801245689392
policy_library_checkout_003_alone,policy_library_checkout_003 alone,27,"cosine(false_pressure_delta, true_pressure_delta)",1,0.5348843932151794,0.5348843932151794
policy_library_checkout_003_alone,policy_library_checkout_003 alone,27,"cosine(false_pressure_delta, distractor_delta)",1,0.08814237266778946,0.08814237266778946
policy_library_checkout_003_alone,policy_library_checkout_003 alone,27,"cosine(false_pressure_delta, closed_context_delta)",1,0.7629704475402832,0.7629704475402832
