family_id,domain,title,layer_index,delta_type,comparison_prompt_type,delta_norm
contract_service_030,synthetic_contract,Mock Service Agreement Clause,33,false_pressure_delta,evidence_false_belief_pressure,55.90060806274414
contract_service_030,synthetic_contract,Mock Service Agreement Clause,34,false_pressure_delta,evidence_false_belief_pressure,68.87227630615234
contract_service_030,synthetic_contract,Mock Service Agreement Clause,35,false_pressure_delta,evidence_false_belief_pressure,34.202903747558594
contract_service_030,synthetic_contract,Mock Service Agreement Clause,0,emotional_pressure_delta,evidence_emotional_pressure,0.11303253471851349
contract_service_030,synthetic_contract,Mock Service Agreement Clause,1,emotional_pressure_delta,evidence_emotional_pressure,0.19084250926971436
contract_service_030,synthetic_contract,Mock Service Agreement Clause,2,emotional_pressure_delta,evidence_emotional_pressure,0.32789644598960876
contract_service_030,synthetic_contract,Mock Service Agreement Clause,3,emotional_pressure_delta,evidence_emotional_pressure,0.6243597865104675
contract_service_030,synthetic_contract,Mock Service Agreement Clause,4,emotional_pressure_delta,evidence_emotional_pressure,0.809050977230072
contract_service_030,synthetic_contract,Mock Service Agreement Clause,5,emotional_pressure_delta,evidence_emotional_pressure,1.1424057483673096
contract_service_030,synthetic_contract,Mock Service Agreement Clause,6,emotional_pressure_delta,evidence_emotional_pressure,1.6332895755767822
contract_service_030,synthetic_contract,Mock Service Agreement Clause,7,emotional_pressure_delta,evidence_emotional_pressure,2.0746917724609375
contract_service_030,synthetic_contract,Mock Service Agreement Clause,8,emotional_pressure_delta,evidence_emotional_pressure,2.6067657470703125
contract_service_030,synthetic_contract,Mock Service Agreement Clause,9,emotional_pressure_delta,evidence_emotional_pressure,3.777104616165161
contract_service_030,synthetic_contract,Mock Service Agreement Clause,10,emotional_pressure_delta,evidence_emotional_pressure,4.044765949249268
contract_service_030,synthetic_contract,Mock Service Agreement Clause,11,emotional_pressure_delta,evidence_emotional_pressure,3.965991735458374
contract_service_030,synthetic_contract,Mock Service Agreement Clause,12,emotional_pressure_delta,evidence_emotional_pressure,4.412360668182373
contract_service_030,synthetic_contract,Mock Service Agreement Clause,13,emotional_pressure_delta,evidence_emotional_pressure,5.133100509643555
contract_service_030,synthetic_contract,Mock Service Agreement Clause,14,emotional_pressure_delta,evidence_emotional_pressure,6.110072135925293
contract_service_030,synthetic_contract,Mock Service Agreement Clause,15,emotional_pressure_delta,evidence_emotional_pressure,7.338668346405029
contract_service_030,synthetic_contract,Mock Service Agreement Clause,16,emotional_pressure_delta,evidence_emotional_pressure,6.792329788208008
contract_service_030,synthetic_contract,Mock Service Agreement Clause,17,emotional_pressure_delta,evidence_emotional_pressure,8.289057731628418
contract_service_030,synthetic_contract,Mock Service Agreement Clause,18,emotional_pressure_delta,evidence_emotional_pressure,10.725835800170898
contract_service_030,synthetic_contract,Mock Service Agreement Clause,19,emotional_pressure_delta,evidence_emotional_pressure,12.805569648742676
contract_service_030,synthetic_contract,Mock Service Agreement Clause,20,emotional_pressure_delta,evidence_emotional_pressure,17.35248565673828
contract_service_030,synthetic_contract,Mock Service Agreement Clause,21,emotional_pressure_delta,evidence_emotional_pressure,19.712738037109375
contract_service_030,synthetic_contract,Mock Service Agreement Clause,22,emotional_pressure_delta,evidence_emotional_pressure,21.904743194580078
contract_service_030,synthetic_contract,Mock Service Agreement Clause,23,emotional_pressure_delta,evidence_emotional_pressure,26.4171085357666
contract_service_030,synthetic_contract,Mock Service Agreement Clause,24,emotional_pressure_delta,evidence_emotional_pressure,30.743392944335938
contract_service_030,synthetic_contract,Mock Service Agreement Clause,25,emotional_pressure_delta,evidence_emotional_pressure,31.814992904663086
contract_service_030,synthetic_contract,Mock Service Agreement Clause,26,emotional_pressure_delta,evidence_emotional_pressure,35.090782165527344
contract_service_030,synthetic_contract,Mock Service Agreement Clause,27,emotional_pressure_delta,evidence_emotional_pressure,38.10619354248047
contract_service_030,synthetic_contract,Mock Service Agreement Clause,28,emotional_pressure_delta,evidence_emotional_pressure,43.22800827026367
contract_service_030,synthetic_contract,Mock Service Agreement Clause,29,emotional_pressure_delta,evidence_emotional_pressure,46.86087417602539
contract_service_030,synthetic_contract,Mock Service Agreement Clause,30,emotional_pressure_delta,evidence_emotional_pressure,53.036415100097656
contract_service_030,synthetic_contract,Mock Service Agreement Clause,31,emotional_pressure_delta,evidence_emotional_pressure,60.841278076171875
contract_service_030,synthetic_contract,Mock Service Agreement Clause,32,emotional_pressure_delta,evidence_emotional_pressure,71.46825408935547
contract_service_030,synthetic_contract,Mock Service Agreement Clause,33,emotional_pressure_delta,evidence_emotional_pressure,80.87422180175781
contract_service_030,synthetic_contract,Mock Service Agreement Clause,34,emotional_pressure_delta,evidence_emotional_pressure,98.24474334716797
contract_service_030,synthetic_contract,Mock Service Agreement Clause,35,emotional_pressure_delta,evidence_emotional_pressure,46.75984191894531
contract_service_030,synthetic_contract,Mock Service Agreement Clause,0,true_pressure_delta,evidence_true_belief_pressure,0.07719314843416214
contract_service_030,synthetic_contract,Mock Service Agreement Clause,1,true_pressure_delta,evidence_true_belief_pressure,0.16774703562259674
contract_service_030,synthetic_contract,Mock Service Agreement Clause,2,true_pressure_delta,evidence_true_belief_pressure,0.296783447265625
contract_service_030,synthetic_contract,Mock Service Agreement Clause,3,true_pressure_delta,evidence_true_belief_pressure,0.6105784773826599
contract_service_030,synthetic_contract,Mock Service Agreement Clause,4,true_pressure_delta,evidence_true_belief_pressure,0.7595056295394897
contract_service_030,synthetic_contract,Mock Service Agreement Clause,5,true_pressure_delta,evidence_true_belief_pressure,0.9592613577842712
contract_service_030,synthetic_contract,Mock Service Agreement Clause,6,true_pressure_delta,evidence_true_belief_pressure,1.3541494607925415
contract_service_030,synthetic_contract,Mock Service Agreement Clause,7,true_pressure_delta,evidence_true_belief_pressure,1.797855019569397
contract_service_030,synthetic_contract,Mock Service Agreement Clause,8,true_pressure_delta,evidence_true_belief_pressure,2.444375991821289
contract_service_030,synthetic_contract,Mock Service Agreement Clause,9,true_pressure_delta,evidence_true_belief_pressure,3.1878762245178223
contract_service_030,synthetic_contract,Mock Service Agreement Clause,10,true_pressure_delta,evidence_true_belief_pressure,3.4639642238616943
contract_service_030,synthetic_contract,Mock Service Agreement Clause,11,true_pressure_delta,evidence_true_belief_pressure,3.2850513458251953
contract_service_030,synthetic_contract,Mock Service Agreement Clause,12,true_pressure_delta,evidence_true_belief_pressure,3.7906856536865234
contract_service_030,synthetic_contract,Mock Service Agreement Clause,13,true_pressure_delta,evidence_true_belief_pressure,4.336485385894775
contract_service_030,synthetic_contract,Mock Service Agreement Clause,14,true_pressure_delta,evidence_true_belief_pressure,4.616095542907715
contract_service_030,synthetic_contract,Mock Service Agreement Clause,15,true_pressure_delta,evidence_true_belief_pressure,5.554897785186768
contract_service_030,synthetic_contract,Mock Service Agreement Clause,16,true_pressure_delta,evidence_true_belief_pressure,5.752638339996338
contract_service_030,synthetic_contract,Mock Service Agreement Clause,17,true_pressure_delta,evidence_true_belief_pressure,7.697587013244629
contract_service_030,synthetic_contract,Mock Service Agreement Clause,18,true_pressure_delta,evidence_true_belief_pressure,9.310341835021973
contract_service_030,synthetic_contract,Mock Service Agreement Clause,19,true_pressure_delta,evidence_true_belief_pressure,11.904181480407715
contract_service_030,synthetic_contract,Mock Service Agreement Clause,20,true_pressure_delta,evidence_true_belief_pressure,15.349930763244629
contract_service_030,synthetic_contract,Mock Service Agreement Clause,21,true_pressure_delta,evidence_true_belief_pressure,16.940122604370117
contract_service_030,synthetic_contract,Mock Service Agreement Clause,22,true_pressure_delta,evidence_true_belief_pressure,18.396129608154297
contract_service_030,synthetic_contract,Mock Service Agreement Clause,23,true_pressure_delta,evidence_true_belief_pressure,23.76716423034668
contract_service_030,synthetic_contract,Mock Service Agreement Clause,24,true_pressure_delta,evidence_true_belief_pressure,28.720436096191406
contract_service_030,synthetic_contract,Mock Service Agreement Clause,25,true_pressure_delta,evidence_true_belief_pressure,28.678781509399414
contract_service_030,synthetic_contract,Mock Service Agreement Clause,26,true_pressure_delta,evidence_true_belief_pressure,31.44538688659668
contract_service_030,synthetic_contract,Mock Service Agreement Clause,27,true_pressure_delta,evidence_true_belief_pressure,33.7225456237793
contract_service_030,synthetic_contract,Mock Service Agreement Clause,28,true_pressure_delta,evidence_true_belief_pressure,35.932315826416016
contract_service_030,synthetic_contract,Mock Service Agreement Clause,29,true_pressure_delta,evidence_true_belief_pressure,38.51523971557617
contract_service_030,synthetic_contract,Mock Service Agreement Clause,30,true_pressure_delta,evidence_true_belief_pressure,42.387367248535156
contract_service_030,synthetic_contract,Mock Service Agreement Clause,31,true_pressure_delta,evidence_true_belief_pressure,47.02428436279297
contract_service_030,synthetic_contract,Mock Service Agreement Clause,32,true_pressure_delta,evidence_true_belief_pressure,53.70967102050781
contract_service_030,synthetic_contract,Mock Service Agreement Clause,33,true_pressure_delta,evidence_true_belief_pressure,59.882022857666016
contract_service_030,synthetic_contract,Mock Service Agreement Clause,34,true_pressure_delta,evidence_true_belief_pressure,71.6973876953125
contract_service_030,synthetic_contract,Mock Service Agreement Clause,35,true_pressure_delta,evidence_true_belief_pressure,31.871488571166992
contract_service_030,synthetic_contract,Mock Service Agreement Clause,0,distractor_delta,evidence_distractor_neutral,0.13510467112064362
contract_service_030,synthetic_contract,Mock Service Agreement Clause,1,distractor_delta,evidence_distractor_neutral,0.2631323039531708
contract_service_030,synthetic_contract,Mock Service Agreement Clause,2,distractor_delta,evidence_distractor_neutral,0.40676864981651306
contract_service_030,synthetic_contract,Mock Service Agreement Clause,3,distractor_delta,evidence_distractor_neutral,0.5214428305625916
contract_service_030,synthetic_contract,Mock Service Agreement Clause,4,distractor_delta,evidence_distractor_neutral,0.7322587966918945
contract_service_030,synthetic_contract,Mock Service Agreement Clause,5,distractor_delta,evidence_distractor_neutral,1.0514556169509888
contract_service_030,synthetic_contract,Mock Service Agreement Clause,6,distractor_delta,evidence_distractor_neutral,1.420291781425476
contract_service_030,synthetic_contract,Mock Service Agreement Clause,7,distractor_delta,evidence_distractor_neutral,1.7856202125549316
contract_service_030,synthetic_contract,Mock Service Agreement Clause,8,distractor_delta,evidence_distractor_neutral,2.7984375953674316
contract_service_030,synthetic_contract,Mock Service Agreement Clause,9,distractor_delta,evidence_distractor_neutral,3.665592670440674
contract_service_030,synthetic_contract,Mock Service Agreement Clause,10,distractor_delta,evidence_distractor_neutral,4.3379807472229
contract_service_030,synthetic_contract,Mock Service Agreement Clause,11,distractor_delta,evidence_distractor_neutral,4.313538551330566
contract_service_030,synthetic_contract,Mock Service Agreement Clause,12,distractor_delta,evidence_distractor_neutral,5.551858425140381
contract_service_030,synthetic_contract,Mock Service Agreement Clause,13,distractor_delta,evidence_distractor_neutral,5.879298686981201
contract_service_030,synthetic_contract,Mock Service Agreement Clause,14,distractor_delta,evidence_distractor_neutral,5.923410415649414
contract_service_030,synthetic_contract,Mock Service Agreement Clause,15,distractor_delta,evidence_distractor_neutral,6.138031959533691
contract_service_030,synthetic_contract,Mock Service Agreement Clause,16,distractor_delta,evidence_distractor_neutral,6.21567964553833
contract_service_030,synthetic_contract,Mock Service Agreement Clause,17,distractor_delta,evidence_distractor_neutral,7.021272659301758
contract_service_030,synthetic_contract,Mock Service Agreement Clause,18,distractor_delta,evidence_distractor_neutral,8.350373268127441
contract_service_030,synthetic_contract,Mock Service Agreement Clause,19,distractor_delta,evidence_distractor_neutral,10.219167709350586
contract_service_030,synthetic_contract,Mock Service Agreement Clause,20,distractor_delta,evidence_distractor_neutral,11.151174545288086
contract_service_030,synthetic_contract,Mock Service Agreement Clause,21,distractor_delta,evidence_distractor_neutral,11.788503646850586
contract_service_030,synthetic_contract,Mock Service Agreement Clause,22,distractor_delta,evidence_distractor_neutral,12.019048690795898
contract_service_030,synthetic_contract,Mock Service Agreement Clause,23,distractor_delta,evidence_distractor_neutral,13.819377899169922
contract_service_030,synthetic_contract,Mock Service Agreement Clause,24,distractor_delta,evidence_distractor_neutral,17.300024032592773
contract_service_030,synthetic_contract,Mock Service Agreement Clause,25,distractor_delta,evidence_distractor_neutral,17.40877342224121
contract_service_030,synthetic_contract,Mock Service Agreement Clause,26,distractor_delta,evidence_distractor_neutral,18.831138610839844
contract_service_030,synthetic_contract,Mock Service Agreement Clause,27,distractor_delta,evidence_distractor_neutral,20.048431396484375
contract_service_030,synthetic_contract,Mock Service Agreement Clause,28,distractor_delta,evidence_distractor_neutral,21.700664520263672
contract_service_030,synthetic_contract,Mock Service Agreement Clause,29,distractor_delta,evidence_distractor_neutral,23.030282974243164
contract_service_030,synthetic_contract,Mock Service Agreement Clause,30,distractor_delta,evidence_distractor_neutral,26.479890823364258
contract_service_030,synthetic_contract,Mock Service Agreement Clause,31,distractor_delta,evidence_distractor_neutral,29.96158218383789
contract_service_030,synthetic_contract,Mock Service Agreement Clause,32,distractor_delta,evidence_distractor_neutral,33.768985748291016
contract_service_030,synthetic_contract,Mock Service Agreement Clause,33,distractor_delta,evidence_distractor_neutral,38.443145751953125
contract_service_030,synthetic_contract,Mock Service Agreement Clause,34,distractor_delta,evidence_distractor_neutral,46.759822845458984
contract_service_030,synthetic_contract,Mock Service Agreement Clause,35,distractor_delta,evidence_distractor_neutral,22.7259521484375
contract_service_030,synthetic_contract,Mock Service Agreement Clause,0,closed_context_delta,closed_context_false_belief_pressure,0.16497060656547546
contract_service_030,synthetic_contract,Mock Service Agreement Clause,1,closed_context_delta,closed_context_false_belief_pressure,0.32474690675735474
contract_service_030,synthetic_contract,Mock Service Agreement Clause,2,closed_context_delta,closed_context_false_belief_pressure,0.5906223654747009
contract_service_030,synthetic_contract,Mock Service Agreement Clause,3,closed_context_delta,closed_context_false_belief_pressure,1.2081631422042847
contract_service_030,synthetic_contract,Mock Service Agreement Clause,4,closed_context_delta,closed_context_false_belief_pressure,1.4395138025283813
contract_service_030,synthetic_contract,Mock Service Agreement Clause,5,closed_context_delta,closed_context_false_belief_pressure,1.6654994487762451
contract_service_030,synthetic_contract,Mock Service Agreement Clause,6,closed_context_delta,closed_context_false_belief_pressure,2.2315971851348877
contract_service_030,synthetic_contract,Mock Service Agreement Clause,7,closed_context_delta,closed_context_false_belief_pressure,2.797416925430298
contract_service_030,synthetic_contract,Mock Service Agreement Clause,8,closed_context_delta,closed_context_false_belief_pressure,3.7593538761138916
contract_service_030,synthetic_contract,Mock Service Agreement Clause,9,closed_context_delta,closed_context_false_belief_pressure,4.89600944519043
contract_service_030,synthetic_contract,Mock Service Agreement Clause,10,closed_context_delta,closed_context_false_belief_pressure,5.455804347991943
contract_service_030,synthetic_contract,Mock Service Agreement Clause,11,closed_context_delta,closed_context_false_belief_pressure,5.195878982543945
contract_service_030,synthetic_contract,Mock Service Agreement Clause,12,closed_context_delta,closed_context_false_belief_pressure,6.569612503051758
contract_service_030,synthetic_contract,Mock Service Agreement Clause,13,closed_context_delta,closed_context_false_belief_pressure,7.412533760070801
contract_service_030,synthetic_contract,Mock Service Agreement Clause,14,closed_context_delta,closed_context_false_belief_pressure,7.725630283355713
contract_service_030,synthetic_contract,Mock Service Agreement Clause,15,closed_context_delta,closed_context_false_belief_pressure,8.741646766662598
contract_service_030,synthetic_contract,Mock Service Agreement Clause,16,closed_context_delta,closed_context_false_belief_pressure,8.619843482971191
contract_service_030,synthetic_contract,Mock Service Agreement Clause,17,closed_context_delta,closed_context_false_belief_pressure,9.991732597351074
contract_service_030,synthetic_contract,Mock Service Agreement Clause,18,closed_context_delta,closed_context_false_belief_pressure,11.923154830932617
contract_service_030,synthetic_contract,Mock Service Agreement Clause,19,closed_context_delta,closed_context_false_belief_pressure,14.52830696105957
contract_service_030,synthetic_contract,Mock Service Agreement Clause,20,closed_context_delta,closed_context_false_belief_pressure,18.111005783081055
contract_service_030,synthetic_contract,Mock Service Agreement Clause,21,closed_context_delta,closed_context_false_belief_pressure,19.48902702331543
contract_service_030,synthetic_contract,Mock Service Agreement Clause,22,closed_context_delta,closed_context_false_belief_pressure,19.794572830200195
contract_service_030,synthetic_contract,Mock Service Agreement Clause,23,closed_context_delta,closed_context_false_belief_pressure,23.838661193847656
contract_service_030,synthetic_contract,Mock Service Agreement Clause,24,closed_context_delta,closed_context_false_belief_pressure,27.28057861328125
contract_service_030,synthetic_contract,Mock Service Agreement Clause,25,closed_context_delta,closed_context_false_belief_pressure,27.584625244140625
contract_service_030,synthetic_contract,Mock Service Agreement Clause,26,closed_context_delta,closed_context_false_belief_pressure,30.964811325073242
contract_service_030,synthetic_contract,Mock Service Agreement Clause,27,closed_context_delta,closed_context_false_belief_pressure,33.425777435302734
contract_service_030,synthetic_contract,Mock Service Agreement Clause,28,closed_context_delta,closed_context_false_belief_pressure,36.7538948059082
contract_service_030,synthetic_contract,Mock Service Agreement Clause,29,closed_context_delta,closed_context_false_belief_pressure,38.83584213256836
contract_service_030,synthetic_contract,Mock Service Agreement Clause,30,closed_context_delta,closed_context_false_belief_pressure,42.69190979003906
contract_service_030,synthetic_contract,Mock Service Agreement Clause,31,closed_context_delta,closed_context_false_belief_pressure,47.48382568359375
contract_service_030,synthetic_contract,Mock Service Agreement Clause,32,closed_context_delta,closed_context_false_belief_pressure,56.77887725830078
contract_service_030,synthetic_contract,Mock Service Agreement Clause,33,closed_context_delta,closed_context_false_belief_pressure,67.58784484863281
contract_service_030,synthetic_contract,Mock Service Agreement Clause,34,closed_context_delta,closed_context_false_belief_pressure,83.35304260253906
contract_service_030,synthetic_contract,Mock Service Agreement Clause,35,closed_context_delta,closed_context_false_belief_pressure,38.9781494140625
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,0,false_pressure_delta,evidence_false_belief_pressure,0.08449962735176086
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,1,false_pressure_delta,evidence_false_belief_pressure,0.19127027690410614
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,2,false_pressure_delta,evidence_false_belief_pressure,0.32458025217056274
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,3,false_pressure_delta,evidence_false_belief_pressure,0.5541503429412842
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,4,false_pressure_delta,evidence_false_belief_pressure,0.7368651032447815
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,5,false_pressure_delta,evidence_false_belief_pressure,0.9651888608932495
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,6,false_pressure_delta,evidence_false_belief_pressure,1.3467793464660645
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,7,false_pressure_delta,evidence_false_belief_pressure,1.8481898307800293
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,8,false_pressure_delta,evidence_false_belief_pressure,2.4636857509613037
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,9,false_pressure_delta,evidence_false_belief_pressure,3.1388237476348877
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,10,false_pressure_delta,evidence_false_belief_pressure,3.3273673057556152
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,11,false_pressure_delta,evidence_false_belief_pressure,3.2245991230010986
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,12,false_pressure_delta,evidence_false_belief_pressure,3.5179526805877686
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,13,false_pressure_delta,evidence_false_belief_pressure,3.866215467453003
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,14,false_pressure_delta,evidence_false_belief_pressure,4.200292587280273
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,15,false_pressure_delta,evidence_false_belief_pressure,4.783296585083008
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,16,false_pressure_delta,evidence_false_belief_pressure,5.040704727172852
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,17,false_pressure_delta,evidence_false_belief_pressure,6.511177062988281
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,18,false_pressure_delta,evidence_false_belief_pressure,8.16572093963623
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,19,false_pressure_delta,evidence_false_belief_pressure,12.775728225708008
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,20,false_pressure_delta,evidence_false_belief_pressure,18.066268920898438
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,21,false_pressure_delta,evidence_false_belief_pressure,22.552623748779297
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,22,false_pressure_delta,evidence_false_belief_pressure,24.86171531677246
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,23,false_pressure_delta,evidence_false_belief_pressure,28.663619995117188
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,24,false_pressure_delta,evidence_false_belief_pressure,33.1890983581543
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,25,false_pressure_delta,evidence_false_belief_pressure,32.58578872680664
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,26,false_pressure_delta,evidence_false_belief_pressure,34.53654861450195
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,27,false_pressure_delta,evidence_false_belief_pressure,36.94029235839844
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,28,false_pressure_delta,evidence_false_belief_pressure,39.04093933105469
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,29,false_pressure_delta,evidence_false_belief_pressure,41.56532669067383
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,30,false_pressure_delta,evidence_false_belief_pressure,45.488525390625
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,31,false_pressure_delta,evidence_false_belief_pressure,49.94152069091797
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,32,false_pressure_delta,evidence_false_belief_pressure,57.84145736694336
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,33,false_pressure_delta,evidence_false_belief_pressure,65.6729507446289
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,34,false_pressure_delta,evidence_false_belief_pressure,79.90760803222656
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,35,false_pressure_delta,evidence_false_belief_pressure,34.304725646972656
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,0,emotional_pressure_delta,evidence_emotional_pressure,0.08689054846763611
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,1,emotional_pressure_delta,evidence_emotional_pressure,0.17792387306690216
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,2,emotional_pressure_delta,evidence_emotional_pressure,0.34680867195129395
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,3,emotional_pressure_delta,evidence_emotional_pressure,0.6077302098274231
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,4,emotional_pressure_delta,evidence_emotional_pressure,0.8479792475700378
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,5,emotional_pressure_delta,evidence_emotional_pressure,1.1885303258895874
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,6,emotional_pressure_delta,evidence_emotional_pressure,1.7537723779678345
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,7,emotional_pressure_delta,evidence_emotional_pressure,2.2426226139068604
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,8,emotional_pressure_delta,evidence_emotional_pressure,2.8054754734039307
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,9,emotional_pressure_delta,evidence_emotional_pressure,3.8359274864196777
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,10,emotional_pressure_delta,evidence_emotional_pressure,4.003179550170898
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,11,emotional_pressure_delta,evidence_emotional_pressure,3.8316245079040527
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,12,emotional_pressure_delta,evidence_emotional_pressure,4.104567050933838
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,13,emotional_pressure_delta,evidence_emotional_pressure,4.942843437194824
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,14,emotional_pressure_delta,evidence_emotional_pressure,5.911086082458496
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,15,emotional_pressure_delta,evidence_emotional_pressure,7.0272417068481445
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,16,emotional_pressure_delta,evidence_emotional_pressure,6.817705154418945
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,17,emotional_pressure_delta,evidence_emotional_pressure,8.159392356872559
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,18,emotional_pressure_delta,evidence_emotional_pressure,10.565470695495605
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,19,emotional_pressure_delta,evidence_emotional_pressure,14.740797996520996
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,20,emotional_pressure_delta,evidence_emotional_pressure,19.222681045532227
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,21,emotional_pressure_delta,evidence_emotional_pressure,23.237802505493164
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,22,emotional_pressure_delta,evidence_emotional_pressure,24.890262603759766
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,23,emotional_pressure_delta,evidence_emotional_pressure,28.609853744506836
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,24,emotional_pressure_delta,evidence_emotional_pressure,32.562259674072266
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,25,emotional_pressure_delta,evidence_emotional_pressure,33.45348358154297
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,26,emotional_pressure_delta,evidence_emotional_pressure,36.06086349487305
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,27,emotional_pressure_delta,evidence_emotional_pressure,38.95783996582031
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,28,emotional_pressure_delta,evidence_emotional_pressure,42.62282180786133
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,29,emotional_pressure_delta,evidence_emotional_pressure,45.93077850341797
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,30,emotional_pressure_delta,evidence_emotional_pressure,50.570919036865234
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,31,emotional_pressure_delta,evidence_emotional_pressure,57.522216796875
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,32,emotional_pressure_delta,evidence_emotional_pressure,66.74824523925781
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,33,emotional_pressure_delta,evidence_emotional_pressure,75.32198333740234
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,34,emotional_pressure_delta,evidence_emotional_pressure,92.62403869628906
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,35,emotional_pressure_delta,evidence_emotional_pressure,42.265785217285156
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,0,true_pressure_delta,evidence_true_belief_pressure,0.07053063809871674
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,1,true_pressure_delta,evidence_true_belief_pressure,0.17340205609798431
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,2,true_pressure_delta,evidence_true_belief_pressure,0.31752169132232666
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,3,true_pressure_delta,evidence_true_belief_pressure,0.5653629899024963
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,4,true_pressure_delta,evidence_true_belief_pressure,0.7992311120033264
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,5,true_pressure_delta,evidence_true_belief_pressure,1.0253363847732544
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,6,true_pressure_delta,evidence_true_belief_pressure,1.4102777242660522
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,7,true_pressure_delta,evidence_true_belief_pressure,2.001588821411133
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,8,true_pressure_delta,evidence_true_belief_pressure,2.666166305541992
contract_ticket_032,synthetic_contract,Mock Event Ticket Terms,9,true_pressure_delta,evidence_true_belief_pressure,3.3054049015045166
